image num 1,perceptron_out = 20.3186
image num 8862,perceptron_out = 5.8575
image num 8863,perceptron_out = 7.39255
image num 8864,perceptron_out = 8.05498
image num 8865,perceptron_out = 5.96207
image num 8866,perceptron_out = 7.14535
image num 8867,perceptron_out = 7.50742
image num 8868,perceptron_out = 5.21459
image num 8869,perceptron_out = 9.37971
image num 8870,perceptron_out = 4.13905
image num 8871,perceptron_out = 16.6318
image num 8872,perceptron_out = 8.17667
image num 8873,perceptron_out = 6.86794
image num 8874,perceptron_out = 7.33179
image num 8875,perceptron_out = 4.4183
image num 8876,perceptron_out = 13.4619
image num 8877,perceptron_out = 6.24971
image num 8878,perceptron_out = 6.64761
image num 8879,perceptron_out = 7.43812
image num 8880,perceptron_out = 14.7125
image num 8881,perceptron_out = 8.79366
image num 8882,perceptron_out = 4.10089
image num 8883,perceptron_out = 6.64283
image num 8884,perceptron_out = 6.51952
image num 8885,perceptron_out = 8.0375
image num 8886,perceptron_out = 3.15097
image num 8887,perceptron_out = 4.93749
image num 8888,perceptron_out = 5.27795
image num 8889,perceptron_out = 14.262
image num 8890,perceptron_out = 5.17796
image num 8891,perceptron_out = 10.8291
image num 8892,perceptron_out = 12.0224
image num 8893,perceptron_out = 7.77764
image num 8894,perceptron_out = 10.6364
image num 8895,perceptron_out = 8.85714
image num 8896,perceptron_out = 9.96126
image num 8897,perceptron_out = 6.63177
image num 8898,perceptron_out = 14.1845
image num 8899,perceptron_out = 14.6975
image num 8900,perceptron_out = 8.11177
image num 8901,perceptron_out = 9.2347
image num 8902,perceptron_out = 4.92839
image num 8903,perceptron_out = 8.76935
image num 8904,perceptron_out = 5.83029
image num 8905,perceptron_out = 10.5132
image num 8906,perceptron_out = 5.23572
image num 8907,perceptron_out = 6.78866
image num 8908,perceptron_out = 14.1117
image num 8909,perceptron_out = 19.0869
image num 8910,perceptron_out = 15.0682
image num 8911,perceptron_out = 13.6062
image num 8912,perceptron_out = 10.3164
image num 8913,perceptron_out = 16.2149
image num 8914,perceptron_out = 8.7665
image num 8915,perceptron_out = 9.4787
image num 8916,perceptron_out = 4.47124
image num 8917,perceptron_out = 5.6979
image num 8918,perceptron_out = 15.4613
image num 8919,perceptron_out = 11.4383
image num 8920,perceptron_out = 9.88793
image num 8921,perceptron_out = 8.24149
image num 8922,perceptron_out = 6.44936
image num 8923,perceptron_out = 13.3099
image num 8924,perceptron_out = 11.7602
image num 8925,perceptron_out = 8.55046
image num 8926,perceptron_out = 10.2628
image num 8927,perceptron_out = 8.89068
image num 8928,perceptron_out = 12.7318
image num 8929,perceptron_out = 4.91877
image num 8930,perceptron_out = 6.82867
image num 8931,perceptron_out = 6.17621
image num 8932,perceptron_out = 13.5811
image num 8933,perceptron_out = 8.61154
image num 8934,perceptron_out = 9.31322
image num 8935,perceptron_out = 4.16473
image num 8936,perceptron_out = 10.0373
image num 8937,perceptron_out = 12.0864
image num 8938,perceptron_out = 11.4168
image num 8939,perceptron_out = 6.7844
image num 8940,perceptron_out = 6.13946
image num 8941,perceptron_out = 9.74048
image num 8942,perceptron_out = 6.14365
image num 8943,perceptron_out = 4.00445
image num 8944,perceptron_out = 17.8885
image num 8945,perceptron_out = 4.3928
image num 8946,perceptron_out = 7.22467
image num 8947,perceptron_out = 3.69053
image num 8948,perceptron_out = 19.7719
image num 8949,perceptron_out = 5.42051
image num 8950,perceptron_out = 5.14997
image num 8951,perceptron_out = 12.7394
image num 8952,perceptron_out = 10.8862
image num 8953,perceptron_out = 5.37328
image num 8954,perceptron_out = 9.72883
image num 8955,perceptron_out = 9.73458
image num 8956,perceptron_out = 8.99504
image num 8957,perceptron_out = 7.5949
image num 8958,perceptron_out = 4.88507
image num 8959,perceptron_out = 10.6088
image num 8960,perceptron_out = 11.9636
image num 8961,perceptron_out = 9.03044
image num 8962,perceptron_out = 16.3517
image num 8963,perceptron_out = 5.61777
image num 8964,perceptron_out = 14.0241
image num 8965,perceptron_out = 4.64002
image num 8966,perceptron_out = 8.80288
image num 8967,perceptron_out = 10.9973
image num 8968,perceptron_out = 11.5498
image num 8969,perceptron_out = 17.1762
image num 8970,perceptron_out = 12.1938
image num 8971,perceptron_out = 4.50083
image num 8972,perceptron_out = 6.57106
image num 8973,perceptron_out = 5.73385
image num 8974,perceptron_out = 11.5433
image num 8975,perceptron_out = 7.86808
image num 8976,perceptron_out = 5.27078
image num 8977,perceptron_out = 5.99328
image num 8978,perceptron_out = 7.61945
image num 8979,perceptron_out = 14.9955
image num 8980,perceptron_out = 8.51484
image num 8981,perceptron_out = 8.28789
image num 8982,perceptron_out = 5.66818
image num 8983,perceptron_out = 12.6196
image num 8984,perceptron_out = 6.28753
image num 8985,perceptron_out = 5.81109
image num 8986,perceptron_out = 7.86336
image num 8987,perceptron_out = 6.34322
image num 8988,perceptron_out = 9.27681
image num 8989,perceptron_out = 5.71842
image num 8990,perceptron_out = 13.097
image num 8991,perceptron_out = 13.2526
image num 8992,perceptron_out = 4.28552
image num 8993,perceptron_out = 9.23432
image num 8994,perceptron_out = 9.65553
image num 8995,perceptron_out = 14.187
image num 8996,perceptron_out = 5.10807
image num 8997,perceptron_out = 14.7334
image num 8998,perceptron_out = 7.78817
image num 8999,perceptron_out = 7.88409
image num 9000,perceptron_out = 8.73827
image num 9001,perceptron_out = 11.4237
image num 9002,perceptron_out = 4.85615
image num 9003,perceptron_out = 9.92973
image num 9004,perceptron_out = 8.09014
image num 9005,perceptron_out = 5.82276
image num 9006,perceptron_out = 6.94265
image num 9007,perceptron_out = 7.61635
image num 9008,perceptron_out = 5.01839
image num 9009,perceptron_out = 4.86671
image num 9010,perceptron_out = 7.0615
image num 9011,perceptron_out = 7.82738
image num 9012,perceptron_out = 6.71789
image num 9013,perceptron_out = 8.75232
image num 9014,perceptron_out = 7.94611
image num 9015,perceptron_out = 12.5348
image num 9016,perceptron_out = 10.063
image num 9017,perceptron_out = 9.40579
image num 9018,perceptron_out = 8.04586
image num 9019,perceptron_out = 15.4835
image num 9020,perceptron_out = 6.36163
image num 9021,perceptron_out = 7.2646
image num 9022,perceptron_out = 11.2484
image num 9023,perceptron_out = 8.19345
image num 9024,perceptron_out = 6.22709
image num 9025,perceptron_out = 7.77245
image num 9026,perceptron_out = 4.28312
image num 9027,perceptron_out = 18.2472
image num 9028,perceptron_out = 7.66036
image num 9029,perceptron_out = 11.6088
image num 9030,perceptron_out = 6.80587
image num 9031,perceptron_out = 15.9467
image num 9032,perceptron_out = 8.41692
image num 9033,perceptron_out = 6.16742
image num 9034,perceptron_out = 4.69828
image num 9035,perceptron_out = 14.5931
image num 9036,perceptron_out = 11.9268
image num 9037,perceptron_out = 7.38992
image num 9038,perceptron_out = 6.74079
image num 9039,perceptron_out = 12.2862
image num 9040,perceptron_out = 5.90161
image num 9041,perceptron_out = 12.391
image num 9042,perceptron_out = 4.727
image num 9043,perceptron_out = 5.63495
image num 9044,perceptron_out = 5.43548
image num 9045,perceptron_out = 10.1925
image num 9046,perceptron_out = 9.73883
image num 9047,perceptron_out = 16.4948
image num 9048,perceptron_out = 8.3229
image num 9049,perceptron_out = 5.74073
image num 9050,perceptron_out = 8.26993
image num 9051,perceptron_out = 9.82766
image num 9052,perceptron_out = 5.01251
image num 9053,perceptron_out = 5.5026
image num 9054,perceptron_out = 6.96313
image num 9055,perceptron_out = 23.7308
image num 9056,perceptron_out = 3.34123
image num 9057,perceptron_out = 4.8099
image num 9058,perceptron_out = 4.84103
image num 9059,perceptron_out = 2.92229
image num 9060,perceptron_out = 10.4437
image num 9061,perceptron_out = 5.61691
image num 9062,perceptron_out = 8.19989
image num 9063,perceptron_out = 27.6618
image num 9064,perceptron_out = 11.7372
image num 9065,perceptron_out = 11.4358
image num 9066,perceptron_out = 5.1159
image num 9067,perceptron_out = 9.14352
image num 9068,perceptron_out = 4.85465
image num 9069,perceptron_out = 5.78571
image num 9070,perceptron_out = 5.73395
image num 9071,perceptron_out = 7.34443
image num 9072,perceptron_out = 9.51679
image num 9073,perceptron_out = 6.86807
image num 9074,perceptron_out = 9.54061
image num 9075,perceptron_out = 11.4848
image num 9076,perceptron_out = 4.11591
image num 9077,perceptron_out = 15.2342
image num 9078,perceptron_out = 8.01251
image num 9079,perceptron_out = 10.0308
image num 9080,perceptron_out = 11.7577
image num 9081,perceptron_out = 8.59339
image num 9082,perceptron_out = 7.96529
image num 9083,perceptron_out = 6.5164
image num 9084,perceptron_out = 4.5677
image num 9085,perceptron_out = 5.99271
image num 9086,perceptron_out = 7.30633
image num 9087,perceptron_out = 8.05159
image num 9088,perceptron_out = 15.4475
image num 9089,perceptron_out = 3.87879
image num 9090,perceptron_out = 7.57243
image num 9091,perceptron_out = 7.43797
image num 9092,perceptron_out = 8.95865
image num 9093,perceptron_out = 8.27769
image num 9094,perceptron_out = 4.50234
image num 9095,perceptron_out = 9.20455
image num 9096,perceptron_out = 17.6322
image num 9097,perceptron_out = 4.84631
image num 9098,perceptron_out = 11.9695
image num 9099,perceptron_out = 11.1302
image num 9100,perceptron_out = 5.48657
image num 9101,perceptron_out = 6.55452
image num 9102,perceptron_out = 5.17604
image num 9103,perceptron_out = 12.7096
image num 9104,perceptron_out = 5.41292
image num 9105,perceptron_out = 3.80384
image num 9106,perceptron_out = 7.53412
image num 9107,perceptron_out = 5.43673
image num 9108,perceptron_out = 10.0037
image num 9109,perceptron_out = 6.8349
image num 9110,perceptron_out = 12.6363
image num 9111,perceptron_out = 4.90981
image num 9112,perceptron_out = 10.6085
image num 9113,perceptron_out = 10.8478
image num 9114,perceptron_out = 5.13893
image num 9115,perceptron_out = 12.1083
image num 9116,perceptron_out = 7.06587
image num 9117,perceptron_out = 5.6827
image num 9118,perceptron_out = 5.35823
image num 9119,perceptron_out = 5.92204
image num 9120,perceptron_out = 11.6075
image num 9121,perceptron_out = 13.5965
image num 9122,perceptron_out = 16.5347
image num 9123,perceptron_out = 6.66977
image num 9124,perceptron_out = 9.35959
image num 9125,perceptron_out = 13.57
image num 9126,perceptron_out = 26.3482
image num 9127,perceptron_out = 4.80598
image num 9128,perceptron_out = 10.9935
image num 9129,perceptron_out = 10.7542
image num 9130,perceptron_out = 12.139
image num 9131,perceptron_out = 6.68208
image num 9132,perceptron_out = 5.39617
image num 9133,perceptron_out = 10.1308
image num 9134,perceptron_out = 6.55587
image num 9135,perceptron_out = 9.90352
image num 9136,perceptron_out = 12.2676
image num 9137,perceptron_out = 6.49462
image num 9138,perceptron_out = 9.42681
image num 9139,perceptron_out = 10.665
image num 9140,perceptron_out = 11.6149
image num 9141,perceptron_out = 5.37042
image num 9142,perceptron_out = 13.5937
image num 9143,perceptron_out = 7.42976
image num 9144,perceptron_out = 9.07336
image num 9145,perceptron_out = 18.4166
image num 9146,perceptron_out = 5.14146
image num 9147,perceptron_out = 3.6511
image num 9148,perceptron_out = 11.1763
image num 9149,perceptron_out = 6.45985
image num 9150,perceptron_out = 6.38011
image num 9151,perceptron_out = 8.48089
image num 9152,perceptron_out = 9.40164
image num 9153,perceptron_out = 8.13358
image num 9154,perceptron_out = 9.53931
image num 9155,perceptron_out = 10.6767
image num 9156,perceptron_out = 3.12035
image num 9157,perceptron_out = 6.49362
image num 9158,perceptron_out = 14.3515
image num 9159,perceptron_out = 6.31872
image num 9160,perceptron_out = 4.04693
image num 9161,perceptron_out = 8.39086
image num 9162,perceptron_out = 5.07574
image num 9163,perceptron_out = 7.77848
image num 9164,perceptron_out = 6.8214
image num 9165,perceptron_out = 9.40095
image num 9166,perceptron_out = 12.5032
image num 9167,perceptron_out = 14.2419
image num 9168,perceptron_out = 9.88995
image num 9169,perceptron_out = 8.72672
image num 9170,perceptron_out = 5.5584
image num 9171,perceptron_out = 5.64403
image num 9172,perceptron_out = 7.18183
image num 9173,perceptron_out = 12.8118
image num 9174,perceptron_out = 6.52481
image num 9175,perceptron_out = 5.44232
image num 9176,perceptron_out = 11.112
image num 9177,perceptron_out = 7.6674
image num 9178,perceptron_out = 20.4846
image num 9179,perceptron_out = 5.92186
image num 9180,perceptron_out = 7.03877
image num 9181,perceptron_out = 7.35904
image num 9182,perceptron_out = 12.8568
image num 9183,perceptron_out = 4.74397
image num 9184,perceptron_out = 6.17261
image num 9185,perceptron_out = 8.49813
image num 9186,perceptron_out = 15.6083
image num 9187,perceptron_out = 10.7025
image num 9188,perceptron_out = 6.21058
image num 9189,perceptron_out = 6.31267
image num 9190,perceptron_out = 10.1406
image num 9191,perceptron_out = 14.2016
image num 9192,perceptron_out = 10.049
image num 9193,perceptron_out = 5.76634
image num 9194,perceptron_out = 4.9252
image num 9195,perceptron_out = 4.8482
image num 9196,perceptron_out = 11.176
image num 9197,perceptron_out = 8.30292
image num 9198,perceptron_out = 7.58949
image num 9199,perceptron_out = 8.71055
image num 9200,perceptron_out = 6.10851
image num 9201,perceptron_out = 13.8326
image num 9202,perceptron_out = 4.69023
image num 9203,perceptron_out = 20.0254
image num 9204,perceptron_out = 18.7651
image num 9205,perceptron_out = 6.52615
image num 9206,perceptron_out = 6.69087
image num 9207,perceptron_out = 9.06106
image num 9208,perceptron_out = 8.87672
image num 9209,perceptron_out = 8.71399
image num 9210,perceptron_out = 5.12243
image num 9211,perceptron_out = 11.0091
image num 9212,perceptron_out = 12.889
image num 9213,perceptron_out = 7.30287
image num 9214,perceptron_out = 6.004
image num 9215,perceptron_out = 10.0568
image num 9216,perceptron_out = 7.91532
image num 9217,perceptron_out = 10.9476
image num 9218,perceptron_out = 4.4249
image num 9219,perceptron_out = 6.20967
image num 9220,perceptron_out = 6.32793
image num 9221,perceptron_out = 8.53135
image num 9222,perceptron_out = 3.57208
image num 9223,perceptron_out = 8.4276
image num 9224,perceptron_out = 4.38112
image num 9225,perceptron_out = 8.29729
image num 9226,perceptron_out = 5.50901
image num 9227,perceptron_out = 21.4558
image num 9228,perceptron_out = 10.8403
image num 9229,perceptron_out = 7.41641
image num 9230,perceptron_out = 6.46159
image num 9231,perceptron_out = 10.914
image num 9232,perceptron_out = 6.81932
image num 9233,perceptron_out = 6.77453
image num 9234,perceptron_out = 8.4036
image num 9235,perceptron_out = 6.26455
image num 9236,perceptron_out = 10.6866
image num 9237,perceptron_out = 10.6684
image num 9238,perceptron_out = 6.36761
image num 9239,perceptron_out = 6.51345
image num 9240,perceptron_out = 11.2956
image num 9241,perceptron_out = 5.72756
image num 9242,perceptron_out = 7.91874
image num 9243,perceptron_out = 7.63077
image num 9244,perceptron_out = 14.0468
image num 9245,perceptron_out = 6.19898
image num 9246,perceptron_out = 6.04615
image num 9247,perceptron_out = 3.51242
image num 9248,perceptron_out = 12.4781
image num 9249,perceptron_out = 9.07318
image num 9250,perceptron_out = 7.1582
image num 9251,perceptron_out = 5.77812
image num 9252,perceptron_out = 12.1615
image num 9253,perceptron_out = 4.33851
image num 9254,perceptron_out = 8.25337
image num 9255,perceptron_out = 7.94095
image num 9256,perceptron_out = 5.75405
image num 9257,perceptron_out = 5.13105
image num 9258,perceptron_out = 5.23473
image num 9259,perceptron_out = 10.5386
image num 9260,perceptron_out = 12.3475
image num 9261,perceptron_out = 10.1804
image num 9262,perceptron_out = 6.23651
image num 9263,perceptron_out = 10.3005
image num 9264,perceptron_out = 11.8467
image num 9265,perceptron_out = 10.2863
image num 9266,perceptron_out = 10.2854
image num 9267,perceptron_out = 9.21216
image num 9268,perceptron_out = 8.9228
image num 9269,perceptron_out = 8.74827
image num 9270,perceptron_out = 12.9817
image num 9271,perceptron_out = 8.10093
image num 9272,perceptron_out = 3.81484
image num 9273,perceptron_out = 6.50288
image num 9274,perceptron_out = 7.68662
image num 9275,perceptron_out = 6.41624
image num 9276,perceptron_out = 5.68489
image num 9277,perceptron_out = 6.90655
image num 9278,perceptron_out = 7.84326
image num 9279,perceptron_out = 6.97088
image num 9280,perceptron_out = 13.6743
image num 9281,perceptron_out = 4.07976
image num 9282,perceptron_out = 6.14099
image num 9283,perceptron_out = 13.3062
image num 9284,perceptron_out = 13.2845
image num 9285,perceptron_out = 4.03586
image num 9286,perceptron_out = 10.4348
image num 9287,perceptron_out = 5.43934
image num 9288,perceptron_out = 4.11951
image num 9289,perceptron_out = 6.74778
image num 9290,perceptron_out = 16.0006
image num 9291,perceptron_out = 15.608
image num 9292,perceptron_out = 5.896
image num 9293,perceptron_out = 16.0782
image num 9294,perceptron_out = 4.78312
image num 9295,perceptron_out = 10.4958
image num 9296,perceptron_out = 6.46963
image num 9297,perceptron_out = 6.7993
image num 9298,perceptron_out = 7.8818
image num 9299,perceptron_out = 10.7871
image num 9300,perceptron_out = 15.8932
image num 9301,perceptron_out = 32.6253
image num 9302,perceptron_out = 11.4458
image num 9303,perceptron_out = 18.6127
image num 9304,perceptron_out = 15.6436
image num 9305,perceptron_out = 7.45846
image num 9306,perceptron_out = 6.0481
image num 9307,perceptron_out = 8.90717
image num 9308,perceptron_out = 10.3046
image num 9309,perceptron_out = 7.07285
image num 9310,perceptron_out = 5.74012
image num 9311,perceptron_out = 18.9258
image num 9312,perceptron_out = 7.46333
image num 9313,perceptron_out = 4.45841
image num 9314,perceptron_out = 11.882
image num 9315,perceptron_out = 10.4826
image num 9316,perceptron_out = 6.01008
image num 9317,perceptron_out = 5.6396
image num 9318,perceptron_out = 5.89049
image num 9319,perceptron_out = 8.86342
image num 9320,perceptron_out = 6.88637
image num 9321,perceptron_out = 4.96036
image num 9322,perceptron_out = 9.40221
image num 9323,perceptron_out = 7.56008
image num 9324,perceptron_out = 5.83868
image num 9325,perceptron_out = 12.9455
image num 9326,perceptron_out = 12.8684
image num 9327,perceptron_out = 7.07605
image num 9328,perceptron_out = 6.06391
image num 9329,perceptron_out = 5.97474
image num 9330,perceptron_out = 4.51901
image num 9331,perceptron_out = 4.70188
image num 9332,perceptron_out = 5.92085
image num 9333,perceptron_out = 10.268
image num 9334,perceptron_out = 6.68638
image num 9335,perceptron_out = 12.6606
image num 9336,perceptron_out = 8.19898
image num 9337,perceptron_out = 7.45951
image num 9338,perceptron_out = 10.2719
image num 9339,perceptron_out = 3.73923
image num 9340,perceptron_out = 8.07655
image num 9341,perceptron_out = 10.218
image num 9342,perceptron_out = 15.807
image num 9343,perceptron_out = 11.7971
image num 9344,perceptron_out = 4.11533
image num 9345,perceptron_out = 10.2975
image num 9346,perceptron_out = 9.98448
image num 9347,perceptron_out = 6.26296
image num 9348,perceptron_out = 5.40686
image num 9349,perceptron_out = 12.7463
image num 9350,perceptron_out = 6.99104
image num 9351,perceptron_out = 4.13104
image num 9352,perceptron_out = 8.98591
image num 9353,perceptron_out = 4.58478
image num 9354,perceptron_out = 4.93515
image num 9355,perceptron_out = 25.724
image num 9356,perceptron_out = 20.1627
image num 9357,perceptron_out = 6.23072
image num 9358,perceptron_out = 17.8039
image num 9359,perceptron_out = 4.15644
image num 9360,perceptron_out = 11.5657
image num 9361,perceptron_out = 10.3815
image num 9362,perceptron_out = 11.642
image num 9363,perceptron_out = 6.64772
image num 9364,perceptron_out = 21.2451
image num 9365,perceptron_out = 7.25373
image num 9366,perceptron_out = 14.0968
image num 9367,perceptron_out = 13.8459
image num 9368,perceptron_out = 10.673
image num 9369,perceptron_out = 5.1845
image num 9370,perceptron_out = 13.777
image num 9371,perceptron_out = 4.03159
image num 9372,perceptron_out = 7.57706
image num 9373,perceptron_out = 8.11388
image num 9374,perceptron_out = 7.97389
image num 9375,perceptron_out = 3.86922
image num 9376,perceptron_out = 7.42555
image num 9377,perceptron_out = 3.78448
image num 9378,perceptron_out = 12.6266
image num 9379,perceptron_out = 8.19431
image num 9380,perceptron_out = 12.6403
image num 9381,perceptron_out = 9.0942
image num 9382,perceptron_out = 7.90381
image num 9383,perceptron_out = 23.6325
image num 9384,perceptron_out = 6.89751
image num 9385,perceptron_out = 4.22996
image num 9386,perceptron_out = 5.54475
image num 9387,perceptron_out = 7.21545
image num 9388,perceptron_out = 6.3472
image num 9389,perceptron_out = 6.35945
image num 9390,perceptron_out = 6.00727
image num 9391,perceptron_out = 10.5768
image num 9392,perceptron_out = 5.39832
image num 9393,perceptron_out = 8.43888
image num 9394,perceptron_out = 8.07692
image num 9395,perceptron_out = 7.42031
image num 9396,perceptron_out = 4.66895
image num 9397,perceptron_out = 11.2071
image num 9398,perceptron_out = 4.6604
image num 9399,perceptron_out = 7.20107
image num 9400,perceptron_out = 10.2372
image num 9401,perceptron_out = 4.31121
image num 9402,perceptron_out = 10.0104
image num 9403,perceptron_out = 4.78386
image num 9404,perceptron_out = 13.1348
image num 9405,perceptron_out = 7.62393
image num 9406,perceptron_out = 16.9508
image num 9407,perceptron_out = 10.1378
image num 9408,perceptron_out = 8.33693
image num 9409,perceptron_out = 5.64889
image num 9410,perceptron_out = 8.04413
image num 9411,perceptron_out = 7.05174
image num 9412,perceptron_out = 15.3545
image num 9413,perceptron_out = 5.24285
image num 9414,perceptron_out = 17.2499
image num 9415,perceptron_out = 8.43101
image num 9416,perceptron_out = 11.5891
image num 9417,perceptron_out = 13.9089
image num 9418,perceptron_out = 12.2894
image num 9419,perceptron_out = 10.0332
image num 9420,perceptron_out = 11.2371
image num 9421,perceptron_out = 10.3438
image num 9422,perceptron_out = 5.30367
image num 9423,perceptron_out = 11.22
image num 9424,perceptron_out = 10.7897
image num 9425,perceptron_out = 5.86359
image num 9426,perceptron_out = 7.8728
image num 9427,perceptron_out = 8.65979
image num 9428,perceptron_out = 4.82807
image num 9429,perceptron_out = 8.99961
image num 9430,perceptron_out = 13.4596
image num 9431,perceptron_out = 12.0199
image num 9432,perceptron_out = 8.05192
image num 9433,perceptron_out = 16.7494
image num 9434,perceptron_out = 6.02003
image num 9435,perceptron_out = 6.70952
image num 9436,perceptron_out = 7.11678
image num 9437,perceptron_out = 20.1873
image num 9438,perceptron_out = 6.02681
image num 9439,perceptron_out = 6.53682
image num 9440,perceptron_out = 13.1631
image num 9441,perceptron_out = 8.05489
image num 9442,perceptron_out = 10.2568
image num 9443,perceptron_out = 8.41346
image num 9444,perceptron_out = 8.95051
image num 9445,perceptron_out = 5.73344
image num 9446,perceptron_out = 9.18266
image num 9447,perceptron_out = 13.3625
image num 9448,perceptron_out = 5.68365
image num 9449,perceptron_out = 17.1413
image num 9450,perceptron_out = 6.68701
image num 9451,perceptron_out = 20.2505
image num 9452,perceptron_out = 5.59308
image num 9453,perceptron_out = 8.71543
image num 9454,perceptron_out = 5.96869
image num 9455,perceptron_out = 7.91233
image num 9456,perceptron_out = 4.71001
image num 9457,perceptron_out = 11.4667
image num 9458,perceptron_out = 14.179
image num 9459,perceptron_out = 8.03778
image num 9460,perceptron_out = 9.78384
image num 9461,perceptron_out = 4.46623
image num 9462,perceptron_out = 4.81749
image num 9463,perceptron_out = 9.52912
image num 9464,perceptron_out = 10.8202
image num 9465,perceptron_out = 6.92497
image num 9466,perceptron_out = 6.0999
image num 9467,perceptron_out = 5.63647
image num 9468,perceptron_out = 15.2646
image num 9469,perceptron_out = 7.63264
image num 9470,perceptron_out = 3.86936
image num 9471,perceptron_out = 7.25789
image num 9472,perceptron_out = 7.50563
image num 9473,perceptron_out = 7.7698
image num 9474,perceptron_out = 5.38667
image num 9475,perceptron_out = 10.5931
image num 9476,perceptron_out = 15.0682
image num 9477,perceptron_out = 7.09742
image num 9478,perceptron_out = 6.213
image num 9479,perceptron_out = 6.24285
image num 9480,perceptron_out = 13.4446
image num 9481,perceptron_out = 4.43472
image num 9482,perceptron_out = 15.2342
image num 9483,perceptron_out = 10.6266
image num 9484,perceptron_out = 5.66243
image num 9485,perceptron_out = 18.3867
image num 9486,perceptron_out = 4.88664
image num 9487,perceptron_out = 10.46
image num 9488,perceptron_out = 4.9622
image num 9489,perceptron_out = 14.4596
image num 9490,perceptron_out = 8.29783
image num 9491,perceptron_out = 16.8801
image num 9492,perceptron_out = 4.32965
image num 9493,perceptron_out = 4.14451
image num 9494,perceptron_out = 6.90501
image num 9495,perceptron_out = 8.42005
image num 9496,perceptron_out = 14.6617
image num 9497,perceptron_out = 6.67716
image num 9498,perceptron_out = 9.0251
image num 9499,perceptron_out = 11.8686
image num 9500,perceptron_out = 5.58612
image num 9501,perceptron_out = 12.0427
image num 9502,perceptron_out = 7.77296
image num 9503,perceptron_out = 13.7629
image num 9504,perceptron_out = 8.81176
image num 9505,perceptron_out = 5.67693
image num 9506,perceptron_out = 13.012
image num 9507,perceptron_out = 9.54294
image num 9508,perceptron_out = 13.5129
image num 9509,perceptron_out = 15.5452
image num 9510,perceptron_out = 6.54235
image num 9511,perceptron_out = 7.19201
image num 9512,perceptron_out = 13.8655
image num 9513,perceptron_out = 10.302
image num 9514,perceptron_out = 11.3299
image num 9515,perceptron_out = 5.47347
image num 9516,perceptron_out = 5.31488
image num 9517,perceptron_out = 10.1096
image num 9518,perceptron_out = 14.8814
image num 9519,perceptron_out = 6.39598
image num 9520,perceptron_out = 16.667
image num 9521,perceptron_out = 7.13032
image num 9522,perceptron_out = 7.7583
image num 9523,perceptron_out = 14.1831
image num 9524,perceptron_out = 4.84315
image num 9525,perceptron_out = 4.82187
image num 9526,perceptron_out = 12.9066
image num 9527,perceptron_out = 18.2673
image num 9528,perceptron_out = 5.54332
image num 9529,perceptron_out = 5.01864
image num 9530,perceptron_out = 9.99922
image num 9531,perceptron_out = 3.67653
image num 9532,perceptron_out = 9.3277
image num 9533,perceptron_out = 6.23747
image num 9534,perceptron_out = 22.0065
image num 9535,perceptron_out = 11.4272
image num 9536,perceptron_out = 7.98206
image num 9537,perceptron_out = 5.82967
image num 9538,perceptron_out = 5.91343
image num 9539,perceptron_out = 5.26267
image num 9540,perceptron_out = 20.0314
image num 9541,perceptron_out = 7.09585
image num 9542,perceptron_out = 5.86419
image num 9543,perceptron_out = 5.05433
image num 9544,perceptron_out = 4.30283
image num 9545,perceptron_out = 5.98123
image num 9546,perceptron_out = 14.8423
image num 9547,perceptron_out = 26.6002
image num 9548,perceptron_out = 9.94365
image num 9549,perceptron_out = 10.1383
image num 9550,perceptron_out = 15.7855
image num 9551,perceptron_out = 6.05686
image num 9552,perceptron_out = 11.4361
image num 9553,perceptron_out = 12.3361
image num 9554,perceptron_out = 14.5985
image num 9555,perceptron_out = 4.00729
image num 9556,perceptron_out = 6.16533
image num 9557,perceptron_out = 9.78121
image num 9558,perceptron_out = 4.46447
image num 9559,perceptron_out = 7.26695
image num 9560,perceptron_out = 13.8658
image num 9561,perceptron_out = 5.10133
image num 9562,perceptron_out = 6.71339
image num 9563,perceptron_out = 10.9935
image num 9564,perceptron_out = 11.4568
image num 9565,perceptron_out = 14.1411
image num 9566,perceptron_out = 3.42868
image num 9567,perceptron_out = 7.42936
image num 9568,perceptron_out = 13.7835
image num 9569,perceptron_out = 14.1956
image num 9570,perceptron_out = 5.78418
image num 9571,perceptron_out = 13.4895
image num 9572,perceptron_out = 9.92308
image num 9573,perceptron_out = 13.533
image num 9574,perceptron_out = 6.36937
image num 9575,perceptron_out = 9.97803
image num 9576,perceptron_out = 14.3918
image num 9577,perceptron_out = 7.36079
image num 9578,perceptron_out = 9.43045
image num 9579,perceptron_out = 8.69962
image num 9580,perceptron_out = 3.90954
image num 9581,perceptron_out = 7.3535
image num 9582,perceptron_out = 9.76996
image num 9583,perceptron_out = 3.82578
image num 9584,perceptron_out = 3.05592
image num 9585,perceptron_out = 9.17372
image num 9586,perceptron_out = 9.10961
image num 9587,perceptron_out = 5.13478
image num 9588,perceptron_out = 12.2372
image num 9589,perceptron_out = 15.7501
image num 9590,perceptron_out = 4.83845
image num 9591,perceptron_out = 8.13008
image num 9592,perceptron_out = 12.8175
image num 9593,perceptron_out = 5.26545
image num 9594,perceptron_out = 5.53537
image num 9595,perceptron_out = 26.1078
image num 9596,perceptron_out = 4.16675
image num 9597,perceptron_out = 9.79633
image num 9598,perceptron_out = 6.45844
