image num 1,perceptron_out = 5.28635
image num 7115,perceptron_out = 6.90955
image num 7116,perceptron_out = 7.82022
image num 7117,perceptron_out = 4.33732
image num 7118,perceptron_out = 6.88401
image num 7119,perceptron_out = 15.6035
image num 7120,perceptron_out = 6.0829
image num 7121,perceptron_out = 7.0664
image num 7122,perceptron_out = 10.7305
image num 7123,perceptron_out = 15.4304
image num 7124,perceptron_out = 14.6034
image num 7125,perceptron_out = 5.10626
image num 7126,perceptron_out = 7.53673
image num 7127,perceptron_out = 3.35866
image num 7128,perceptron_out = 3.53223
image num 7129,perceptron_out = 5.98144
image num 7130,perceptron_out = 8.37624
image num 7131,perceptron_out = 9.30965
image num 7132,perceptron_out = 11.6364
image num 7133,perceptron_out = 5.07377
image num 7134,perceptron_out = 2.90434
image num 7135,perceptron_out = 5.00313
image num 7136,perceptron_out = 5.6256
image num 7137,perceptron_out = 15.2176
image num 7138,perceptron_out = 6.20705
image num 7139,perceptron_out = 5.34519
image num 7140,perceptron_out = 7.49963
image num 7141,perceptron_out = 5.20012
image num 7142,perceptron_out = 7.52153
image num 7143,perceptron_out = 12.0369
image num 7144,perceptron_out = 7.3164
image num 7145,perceptron_out = 5.62184
image num 7146,perceptron_out = 9.08405
image num 7147,perceptron_out = 7.65086
image num 7148,perceptron_out = 4.16002
image num 7149,perceptron_out = 4.14393
image num 7150,perceptron_out = 5.69039
image num 7151,perceptron_out = 8.66282
image num 7152,perceptron_out = 21.3927
image num 7153,perceptron_out = 5.75474
image num 7154,perceptron_out = 6.5128
image num 7155,perceptron_out = 5.75887
image num 7156,perceptron_out = 10.6603
image num 7157,perceptron_out = 15.2832
image num 7158,perceptron_out = 5.18077
image num 7159,perceptron_out = 14.0993
image num 7160,perceptron_out = 10.2543
image num 7161,perceptron_out = 5.92163
image num 7162,perceptron_out = 7.63323
image num 7163,perceptron_out = 5.88558
image num 7164,perceptron_out = 17.7009
image num 7165,perceptron_out = 7.67038
image num 7166,perceptron_out = 4.7399
image num 7167,perceptron_out = 14.2959
image num 7168,perceptron_out = 12.2762
image num 7169,perceptron_out = 6.94411
image num 7170,perceptron_out = 15.9193
image num 7171,perceptron_out = 10.1978
image num 7172,perceptron_out = 4.19365
image num 7173,perceptron_out = 9.55957
image num 7174,perceptron_out = 5.23469
image num 7175,perceptron_out = 8.55586
image num 7176,perceptron_out = 14.3509
image num 7177,perceptron_out = 4.17167
image num 7178,perceptron_out = 5.6817
image num 7179,perceptron_out = 9.49176
image num 7180,perceptron_out = 12.0322
image num 7181,perceptron_out = 15.422
image num 7182,perceptron_out = 6.49075
image num 7183,perceptron_out = 7.16866
image num 7184,perceptron_out = 6.13603
image num 7185,perceptron_out = 6.17986
image num 7186,perceptron_out = 11.5867
image num 7187,perceptron_out = 4.88861
image num 7188,perceptron_out = 10.4936
image num 7189,perceptron_out = 10.1986
image num 7190,perceptron_out = 7.35943
image num 7191,perceptron_out = 10.8583
image num 7192,perceptron_out = 7.73794
image num 7193,perceptron_out = 5.68445
image num 7194,perceptron_out = 8.25458
image num 7195,perceptron_out = 8.65573
image num 7196,perceptron_out = 5.2072
image num 7197,perceptron_out = 10.2618
image num 7198,perceptron_out = 3.98997
image num 7199,perceptron_out = 10.2459
image num 7200,perceptron_out = 14.0897
image num 7201,perceptron_out = 6.94931
image num 7202,perceptron_out = 4.16859
image num 7203,perceptron_out = 4.52062
image num 7204,perceptron_out = 4.74278
image num 7205,perceptron_out = 13.4519
image num 7206,perceptron_out = 10.0424
image num 7207,perceptron_out = 3.88023
image num 7208,perceptron_out = 4.90187
image num 7209,perceptron_out = 9.2992
image num 7210,perceptron_out = 8.62079
image num 7211,perceptron_out = 7.45942
image num 7212,perceptron_out = 7.06659
image num 7213,perceptron_out = 4.19057
image num 7214,perceptron_out = 6.56859
image num 7215,perceptron_out = 13.7534
image num 7216,perceptron_out = 17.4225
image num 7217,perceptron_out = 12.0438
image num 7218,perceptron_out = 4.14542
image num 7219,perceptron_out = 5.01435
image num 7220,perceptron_out = 10.403
image num 7221,perceptron_out = 4.22343
image num 7222,perceptron_out = 12.0928
image num 7223,perceptron_out = 6.86794
image num 7224,perceptron_out = 6.74093
image num 7225,perceptron_out = 5.29165
image num 7226,perceptron_out = 23.6049
image num 7227,perceptron_out = 6.76607
image num 7228,perceptron_out = 4.77119
image num 7229,perceptron_out = 6.91291
image num 7230,perceptron_out = 5.83319
image num 7231,perceptron_out = 6.16676
image num 7232,perceptron_out = 6.63865
image num 7233,perceptron_out = 12.711
image num 7234,perceptron_out = 6.8055
image num 7235,perceptron_out = 15.7379
image num 7236,perceptron_out = 4.50641
image num 7237,perceptron_out = 5.20706
image num 7238,perceptron_out = 8.5983
image num 7239,perceptron_out = 9.8844
image num 7240,perceptron_out = 10.9863
image num 7241,perceptron_out = 8.2845
image num 7242,perceptron_out = 6.32444
image num 7243,perceptron_out = 4.11359
image num 7244,perceptron_out = 9.42292
image num 7245,perceptron_out = 6.03024
image num 7246,perceptron_out = 10.7658
image num 7247,perceptron_out = 6.16067
image num 7248,perceptron_out = 10.4189
image num 7249,perceptron_out = 4.22501
image num 7250,perceptron_out = 10.3838
image num 7251,perceptron_out = 7.9921
image num 7252,perceptron_out = 7.06883
image num 7253,perceptron_out = 6.85018
image num 7254,perceptron_out = 9.08632
image num 7255,perceptron_out = 6.17996
image num 7256,perceptron_out = 7.58763
image num 7257,perceptron_out = 15.4873
image num 7258,perceptron_out = 6.01867
image num 7259,perceptron_out = 5.99732
image num 7260,perceptron_out = 11.4003
image num 7261,perceptron_out = 23.3888
image num 7262,perceptron_out = 5.78007
image num 7263,perceptron_out = 4.30654
image num 7264,perceptron_out = 9.59265
image num 7265,perceptron_out = 13.3662
image num 7266,perceptron_out = 6.67463
image num 7267,perceptron_out = 7.03029
image num 7268,perceptron_out = 8.80816
image num 7269,perceptron_out = 6.24215
image num 7270,perceptron_out = 12.4031
image num 7271,perceptron_out = 9.28595
image num 7272,perceptron_out = 7.57432
image num 7273,perceptron_out = 17.291
image num 7274,perceptron_out = 15.5164
image num 7275,perceptron_out = 15.642
image num 7276,perceptron_out = 7.31505
image num 7277,perceptron_out = 13.6553
image num 7278,perceptron_out = 8.26087
image num 7279,perceptron_out = 5.5759
image num 7280,perceptron_out = 10.148
image num 7281,perceptron_out = 5.64427
image num 7282,perceptron_out = 6.56658
image num 7283,perceptron_out = 10.8788
image num 7284,perceptron_out = 9.04423
image num 7285,perceptron_out = 8.12223
image num 7286,perceptron_out = 9.19069
image num 7287,perceptron_out = 4.75138
image num 7288,perceptron_out = 7.73493
image num 7289,perceptron_out = 12.749
image num 7290,perceptron_out = 9.41503
image num 7291,perceptron_out = 8.38054
image num 7292,perceptron_out = 7.88876
image num 7293,perceptron_out = 7.02147
image num 7294,perceptron_out = 6.17046
image num 7295,perceptron_out = 5.89994
image num 7296,perceptron_out = 13.3399
image num 7297,perceptron_out = 16.549
image num 7298,perceptron_out = 11.0326
image num 7299,perceptron_out = 8.67431
image num 7300,perceptron_out = 16.6757
image num 7301,perceptron_out = 8.13089
image num 7302,perceptron_out = 11.4687
image num 7303,perceptron_out = 11.6968
image num 7304,perceptron_out = 10.8668
image num 7305,perceptron_out = 5.66189
image num 7306,perceptron_out = 15.0003
image num 7307,perceptron_out = 4.46842
image num 7308,perceptron_out = 9.76123
image num 7309,perceptron_out = 6.27683
image num 7310,perceptron_out = 14.2601
image num 7311,perceptron_out = 6.53123
image num 7312,perceptron_out = 13.0993
image num 7313,perceptron_out = 5.56092
image num 7314,perceptron_out = 4.33778
image num 7315,perceptron_out = 6.32009
image num 7316,perceptron_out = 6.93135
image num 7317,perceptron_out = 9.29938
image num 7318,perceptron_out = 8.80993
image num 7319,perceptron_out = 5.10795
image num 7320,perceptron_out = 8.09655
image num 7321,perceptron_out = 9.06002
image num 7322,perceptron_out = 12.5662
image num 7323,perceptron_out = 7.66003
image num 7324,perceptron_out = 6.59224
image num 7325,perceptron_out = 6.26496
image num 7326,perceptron_out = 6.04049
image num 7327,perceptron_out = 6.66869
image num 7328,perceptron_out = 10.3909
image num 7329,perceptron_out = 11.5935
image num 7330,perceptron_out = 10.7995
image num 7331,perceptron_out = 9.54985
image num 7332,perceptron_out = 6.72197
image num 7333,perceptron_out = 9.3143
image num 7334,perceptron_out = 7.06312
image num 7335,perceptron_out = 6.42769
image num 7336,perceptron_out = 11.1142
image num 7337,perceptron_out = 6.59498
image num 7338,perceptron_out = 8.37032
image num 7339,perceptron_out = 12.0676
image num 7340,perceptron_out = 11.2091
image num 7341,perceptron_out = 13.8679
image num 7342,perceptron_out = 9.99562
image num 7343,perceptron_out = 6.49939
image num 7344,perceptron_out = 6.22399
image num 7345,perceptron_out = 5.23896
image num 7346,perceptron_out = 7.76561
image num 7347,perceptron_out = 9.36907
image num 7348,perceptron_out = 8.20654
image num 7349,perceptron_out = 3.90209
image num 7350,perceptron_out = 9.28132
image num 7351,perceptron_out = 11.3733
image num 7352,perceptron_out = 3.6369
image num 7353,perceptron_out = 6.90169
image num 7354,perceptron_out = 6.3695
image num 7355,perceptron_out = 10.3297
image num 7356,perceptron_out = 10.3051
image num 7357,perceptron_out = 3.18835
image num 7358,perceptron_out = 4.83194
image num 7359,perceptron_out = 5.81988
image num 7360,perceptron_out = 8.69484
image num 7361,perceptron_out = 6.31907
image num 7362,perceptron_out = 9.65312
image num 7363,perceptron_out = 10.3955
image num 7364,perceptron_out = 21.398
image num 7365,perceptron_out = 8.87925
image num 7366,perceptron_out = 8.45164
image num 7367,perceptron_out = 4.70559
image num 7368,perceptron_out = 10.8894
image num 7369,perceptron_out = 7.45216
image num 7370,perceptron_out = 7.1405
image num 7371,perceptron_out = 4.44269
image num 7372,perceptron_out = 15.7659
image num 7373,perceptron_out = 6.47363
image num 7374,perceptron_out = 5.64004
image num 7375,perceptron_out = 7.77362
image num 7376,perceptron_out = 3.51344
image num 7377,perceptron_out = 24.3712
image num 7378,perceptron_out = 4.75513
image num 7379,perceptron_out = 6.42624
image num 7380,perceptron_out = 15.0751
image num 7381,perceptron_out = 9.91326
image num 7382,perceptron_out = 10.8449
image num 7383,perceptron_out = 12.5756
image num 7384,perceptron_out = 7.9389
image num 7385,perceptron_out = 5.06924
image num 7386,perceptron_out = 21.3775
image num 7387,perceptron_out = 4.44229
image num 7388,perceptron_out = 7.11046
image num 7389,perceptron_out = 10.9595
image num 7390,perceptron_out = 11.4346
image num 7391,perceptron_out = 4.40312
image num 7392,perceptron_out = 5.62247
image num 7393,perceptron_out = 6.4501
image num 7394,perceptron_out = 9.11669
image num 7395,perceptron_out = 12.632
image num 7396,perceptron_out = 5.7197
image num 7397,perceptron_out = 8.02514
image num 7398,perceptron_out = 5.93633
image num 7399,perceptron_out = 5.97946
image num 7400,perceptron_out = 5.60703
image num 7401,perceptron_out = 4.39444
image num 7402,perceptron_out = 6.28135
image num 7403,perceptron_out = 7.52581
image num 7404,perceptron_out = 10.4319
image num 7405,perceptron_out = 7.63291
image num 7406,perceptron_out = 14.8156
image num 7407,perceptron_out = 5.35471
image num 7408,perceptron_out = 10.9107
image num 7409,perceptron_out = 6.27394
image num 7410,perceptron_out = 10.1661
image num 7411,perceptron_out = 5.07084
image num 7412,perceptron_out = 5.03161
image num 7413,perceptron_out = 10.2384
image num 7414,perceptron_out = 6.58235
image num 7415,perceptron_out = 4.48124
image num 7416,perceptron_out = 3.29405
image num 7417,perceptron_out = 9.54558
image num 7418,perceptron_out = 10.7547
image num 7419,perceptron_out = 11.9956
image num 7420,perceptron_out = 4.78595
image num 7421,perceptron_out = 5.69394
image num 7422,perceptron_out = 8.93491
image num 7423,perceptron_out = 6.52277
image num 7424,perceptron_out = 12.6181
image num 7425,perceptron_out = 12.6235
image num 7426,perceptron_out = 9.93082
image num 7427,perceptron_out = 17.025
image num 7428,perceptron_out = 6.12937
image num 7429,perceptron_out = 10.1969
image num 7430,perceptron_out = 8.20161
image num 7431,perceptron_out = 6.9794
image num 7432,perceptron_out = 4.98296
image num 7433,perceptron_out = 17.424
image num 7434,perceptron_out = 10.0672
image num 7435,perceptron_out = 8.51128
image num 7436,perceptron_out = 9.52994
image num 7437,perceptron_out = 6.9184
image num 7438,perceptron_out = 5.09913
image num 7439,perceptron_out = 7.62192
image num 7440,perceptron_out = 8.71696
image num 7441,perceptron_out = 7.05386
image num 7442,perceptron_out = 9.65444
image num 7443,perceptron_out = 7.72867
image num 7444,perceptron_out = 6.93239
image num 7445,perceptron_out = 12.7487
image num 7446,perceptron_out = 9.40878
image num 7447,perceptron_out = 4.70068
image num 7448,perceptron_out = 5.36437
image num 7449,perceptron_out = 16.7379
image num 7450,perceptron_out = 3.79347
image num 7451,perceptron_out = 17.1265
image num 7452,perceptron_out = 11.3874
image num 7453,perceptron_out = 6.54867
image num 7454,perceptron_out = 5.42139
image num 7455,perceptron_out = 8.21175
image num 7456,perceptron_out = 15.0551
image num 7457,perceptron_out = 4.72361
image num 7458,perceptron_out = 6.40896
image num 7459,perceptron_out = 3.96816
image num 7460,perceptron_out = 12.474
image num 7461,perceptron_out = 9.3369
image num 7462,perceptron_out = 3.38741
image num 7463,perceptron_out = 8.92147
image num 7464,perceptron_out = 8.20084
image num 7465,perceptron_out = 5.61153
image num 7466,perceptron_out = 5.77796
image num 7467,perceptron_out = 18.551
image num 7468,perceptron_out = 13.345
image num 7469,perceptron_out = 17.3823
image num 7470,perceptron_out = 8.9396
image num 7471,perceptron_out = 9.57012
image num 7472,perceptron_out = 5.05026
image num 7473,perceptron_out = 12.5208
image num 7474,perceptron_out = 10.5739
image num 7475,perceptron_out = 11.9735
image num 7476,perceptron_out = 6.7008
image num 7477,perceptron_out = 6.40714
image num 7478,perceptron_out = 8.63915
image num 7479,perceptron_out = 7.89999
image num 7480,perceptron_out = 17.042
image num 7481,perceptron_out = 20.3479
image num 7482,perceptron_out = 8.67817
image num 7483,perceptron_out = 6.55241
image num 7484,perceptron_out = 18.2941
image num 7485,perceptron_out = 21.8626
image num 7486,perceptron_out = 12.1902
image num 7487,perceptron_out = 9.84555
image num 7488,perceptron_out = 26.8617
image num 7489,perceptron_out = 6.62276
image num 7490,perceptron_out = 5.52009
image num 7491,perceptron_out = 8.91102
image num 7492,perceptron_out = 7.38401
image num 7493,perceptron_out = 15.1085
image num 7494,perceptron_out = 7.26146
image num 7495,perceptron_out = 13.1157
image num 7496,perceptron_out = 9.2148
image num 7497,perceptron_out = 5.54749
image num 7498,perceptron_out = 6.80593
image num 7499,perceptron_out = 9.0839
image num 7500,perceptron_out = 9.16359
image num 7501,perceptron_out = 9.17837
image num 7502,perceptron_out = 16.3212
image num 7503,perceptron_out = 6.87754
image num 7504,perceptron_out = 4.72883
image num 7505,perceptron_out = 10.4598
image num 7506,perceptron_out = 11.1609
image num 7507,perceptron_out = 7.54206
image num 7508,perceptron_out = 8.35021
image num 7509,perceptron_out = 5.97839
image num 7510,perceptron_out = 3.87711
image num 7511,perceptron_out = 5.97499
image num 7512,perceptron_out = 5.50067
image num 7513,perceptron_out = 19.7273
image num 7514,perceptron_out = 7.30797
image num 7515,perceptron_out = 13.3039
image num 7516,perceptron_out = 10.5454
image num 7517,perceptron_out = 28.0509
image num 7518,perceptron_out = 4.06065
image num 7519,perceptron_out = 4.92032
image num 7520,perceptron_out = 6.25019
image num 7521,perceptron_out = 4.69683
image num 7522,perceptron_out = 12.5554
image num 7523,perceptron_out = 8.40551
image num 7524,perceptron_out = 7.4415
image num 7525,perceptron_out = 3.89035
image num 7526,perceptron_out = 13.2617
image num 7527,perceptron_out = 9.21336
image num 7528,perceptron_out = 6.76823
image num 7529,perceptron_out = 11.8104
image num 7530,perceptron_out = 7.99416
image num 7531,perceptron_out = 7.39696
image num 7532,perceptron_out = 5.56547
image num 7533,perceptron_out = 5.83273
image num 7534,perceptron_out = 8.78281
image num 7535,perceptron_out = 12.5599
image num 7536,perceptron_out = 15.6083
image num 7537,perceptron_out = 4.38149
image num 7538,perceptron_out = 5.45966
image num 7539,perceptron_out = 16.7995
image num 7540,perceptron_out = 5.65767
image num 7541,perceptron_out = 9.70799
image num 7542,perceptron_out = 6.18224
image num 7543,perceptron_out = 5.49362
image num 7544,perceptron_out = 12.1139
image num 7545,perceptron_out = 5.84806
image num 7546,perceptron_out = 5.6056
image num 7547,perceptron_out = 5.31226
image num 7548,perceptron_out = 13.9984
image num 7549,perceptron_out = 5.58971
image num 7550,perceptron_out = 9.34823
image num 7551,perceptron_out = 9.38672
image num 7552,perceptron_out = 7.21829
image num 7553,perceptron_out = 7.1229
image num 7554,perceptron_out = 11.8036
image num 7555,perceptron_out = 5.38623
image num 7556,perceptron_out = 16.0314
image num 7557,perceptron_out = 5.03247
image num 7558,perceptron_out = 5.69944
image num 7559,perceptron_out = 8.77391
image num 7560,perceptron_out = 10.9362
image num 7561,perceptron_out = 6.9601
image num 7562,perceptron_out = 5.03331
image num 7563,perceptron_out = 7.66123
image num 7564,perceptron_out = 18.6292
image num 7565,perceptron_out = 7.5913
image num 7566,perceptron_out = 15.7375
image num 7567,perceptron_out = 5.78881
image num 7568,perceptron_out = 12.8106
image num 7569,perceptron_out = 7.8245
image num 7570,perceptron_out = 6.81702
image num 7571,perceptron_out = 20.4203
image num 7572,perceptron_out = 6.30946
image num 7573,perceptron_out = 8.00805
image num 7574,perceptron_out = 7.28806
image num 7575,perceptron_out = 6.58209
image num 7576,perceptron_out = 9.20588
image num 7577,perceptron_out = 14.0121
image num 7578,perceptron_out = 15.5267
image num 7579,perceptron_out = 4.69883
image num 7580,perceptron_out = 7.84449
image num 7581,perceptron_out = 5.40463
image num 7582,perceptron_out = 19.3158
image num 7583,perceptron_out = 5.94251
image num 7584,perceptron_out = 6.90498
image num 7585,perceptron_out = 16.6682
image num 7586,perceptron_out = 12.751
image num 7587,perceptron_out = 7.95155
image num 7588,perceptron_out = 11.1565
image num 7589,perceptron_out = 6.76785
image num 7590,perceptron_out = 9.37207
image num 7591,perceptron_out = 7.31071
image num 7592,perceptron_out = 9.81195
image num 7593,perceptron_out = 9.76985
image num 7594,perceptron_out = 9.85045
image num 7595,perceptron_out = 7.33057
image num 7596,perceptron_out = 6.28586
image num 7597,perceptron_out = 5.55604
image num 7598,perceptron_out = 14.2654
image num 7599,perceptron_out = 9.03111
image num 7600,perceptron_out = 5.00256
image num 7601,perceptron_out = 8.5382
image num 7602,perceptron_out = 9.43558
image num 7603,perceptron_out = 11.3235
image num 7604,perceptron_out = 8.99974
image num 7605,perceptron_out = 14.1198
image num 7606,perceptron_out = 9.95129
image num 7607,perceptron_out = 9.27533
image num 7608,perceptron_out = 8.31569
image num 7609,perceptron_out = 7.60253
image num 7610,perceptron_out = 5.02316
image num 7611,perceptron_out = 4.61922
image num 7612,perceptron_out = 6.42715
image num 7613,perceptron_out = 5.63405
image num 7614,perceptron_out = 14.5938
image num 7615,perceptron_out = 12.7597
image num 7616,perceptron_out = 5.45812
image num 7617,perceptron_out = 6.93693
image num 7618,perceptron_out = 5.95328
image num 7619,perceptron_out = 8.91805
image num 7620,perceptron_out = 7.32308
image num 7621,perceptron_out = 4.61599
image num 7622,perceptron_out = 11.8073
image num 7623,perceptron_out = 8.59649
image num 7624,perceptron_out = 7.09274
image num 7625,perceptron_out = 4.75963
image num 7626,perceptron_out = 5.07818
image num 7627,perceptron_out = 10.1119
image num 7628,perceptron_out = 7.094
image num 7629,perceptron_out = 3.28566
image num 7630,perceptron_out = 9.57314
image num 7631,perceptron_out = 5.81873
image num 7632,perceptron_out = 12.9771
image num 7633,perceptron_out = 3.89429
image num 7634,perceptron_out = 4.33526
image num 7635,perceptron_out = 16.784
image num 7636,perceptron_out = 10.5985
image num 7637,perceptron_out = 9.35007
image num 7638,perceptron_out = 8.39118
image num 7639,perceptron_out = 9.91344
image num 7640,perceptron_out = 8.38282
image num 7641,perceptron_out = 9.59417
image num 7642,perceptron_out = 8.43959
image num 7643,perceptron_out = 14.6138
image num 7644,perceptron_out = 9.85002
image num 7645,perceptron_out = 7.87865
image num 7646,perceptron_out = 5.59282
image num 7647,perceptron_out = 9.87205
image num 7648,perceptron_out = 9.27292
image num 7649,perceptron_out = 6.30808
image num 7650,perceptron_out = 9.44881
image num 7651,perceptron_out = 10.4965
image num 7652,perceptron_out = 5.43198
image num 7653,perceptron_out = 8.09663
image num 7654,perceptron_out = 6.79019
image num 7655,perceptron_out = 7.26258
image num 7656,perceptron_out = 8.55068
image num 7657,perceptron_out = 11.0819
image num 7658,perceptron_out = 9.09742
image num 7659,perceptron_out = 15.5678
image num 7660,perceptron_out = 6.05178
image num 7661,perceptron_out = 5.96781
image num 7662,perceptron_out = 10.0995
image num 7663,perceptron_out = 6.98187
image num 7664,perceptron_out = 8.9103
image num 7665,perceptron_out = 9.07273
image num 7666,perceptron_out = 8.69189
image num 7667,perceptron_out = 8.46317
image num 7668,perceptron_out = 10.0164
image num 7669,perceptron_out = 7.07817
image num 7670,perceptron_out = 11.2559
image num 7671,perceptron_out = 7.41498
image num 7672,perceptron_out = 10.3808
image num 7673,perceptron_out = 15.6388
image num 7674,perceptron_out = 5.22611
image num 7675,perceptron_out = 6.55617
image num 7676,perceptron_out = 3.44388
image num 7677,perceptron_out = 9.51352
image num 7678,perceptron_out = 9.44022
image num 7679,perceptron_out = 13.8695
image num 7680,perceptron_out = 8.79964
image num 7681,perceptron_out = 6.83934
image num 7682,perceptron_out = 9.309
image num 7683,perceptron_out = 7.72128
image num 7684,perceptron_out = 9.54942
image num 7685,perceptron_out = 5.58717
image num 7686,perceptron_out = 13.5227
image num 7687,perceptron_out = 3.97727
image num 7688,perceptron_out = 4.41296
image num 7689,perceptron_out = 7.44613
image num 7690,perceptron_out = 6.66784
image num 7691,perceptron_out = 10.3494
image num 7692,perceptron_out = 8.88517
image num 7693,perceptron_out = 7.20286
image num 7694,perceptron_out = 7.96437
image num 7695,perceptron_out = 16.6489
image num 7696,perceptron_out = 8.35524
image num 7697,perceptron_out = 4.67714
image num 7698,perceptron_out = 8.76343
image num 7699,perceptron_out = 13.4354
image num 7700,perceptron_out = 10.3433
image num 7701,perceptron_out = 13.205
image num 7702,perceptron_out = 11.0916
image num 7703,perceptron_out = 7.26934
image num 7704,perceptron_out = 13.8341
image num 7705,perceptron_out = 15.9615
image num 7706,perceptron_out = 6.21419
image num 7707,perceptron_out = 9.86839
image num 7708,perceptron_out = 4.57837
image num 7709,perceptron_out = 8.82304
image num 7710,perceptron_out = 5.28043
image num 7711,perceptron_out = 15.5494
image num 7712,perceptron_out = 3.87774
image num 7713,perceptron_out = 7.63652
image num 7714,perceptron_out = 6.32321
image num 7715,perceptron_out = 8.2872
image num 7716,perceptron_out = 27.3309
image num 7717,perceptron_out = 4.2237
image num 7718,perceptron_out = 4.76194
image num 7719,perceptron_out = 7.88969
image num 7720,perceptron_out = 6.02814
image num 7721,perceptron_out = 7.07696
image num 7722,perceptron_out = 11.8851
image num 7723,perceptron_out = 5.47326
image num 7724,perceptron_out = 4.45909
image num 7725,perceptron_out = 11.7825
image num 7726,perceptron_out = 10.7544
image num 7727,perceptron_out = 8.57956
image num 7728,perceptron_out = 9.59164
image num 7729,perceptron_out = 16.1797
image num 7730,perceptron_out = 10.19
image num 7731,perceptron_out = 6.72335
image num 7732,perceptron_out = 16.9459
image num 7733,perceptron_out = 13.4188
image num 7734,perceptron_out = 9.9023
image num 7735,perceptron_out = 8.99959
image num 7736,perceptron_out = 6.37605
image num 7737,perceptron_out = 6.11163
image num 7738,perceptron_out = 6.49347
image num 7739,perceptron_out = 6.32915
image num 7740,perceptron_out = 16.4829
image num 7741,perceptron_out = 4.82049
image num 7742,perceptron_out = 5.84233
image num 7743,perceptron_out = 9.94888
image num 7744,perceptron_out = 4.24751
image num 7745,perceptron_out = 5.44156
image num 7746,perceptron_out = 5.55614
image num 7747,perceptron_out = 11.7935
image num 7748,perceptron_out = 4.44617
image num 7749,perceptron_out = 10.7893
image num 7750,perceptron_out = 27.1902
image num 7751,perceptron_out = 9.70946
image num 7752,perceptron_out = 8.81172
image num 7753,perceptron_out = 8.73188
image num 7754,perceptron_out = 15.2563
image num 7755,perceptron_out = 5.10936
image num 7756,perceptron_out = 5.73693
image num 7757,perceptron_out = 5.46419
image num 7758,perceptron_out = 9.19163
image num 7759,perceptron_out = 26.0901
image num 7760,perceptron_out = 17.0748
image num 7761,perceptron_out = 2.68931
image num 7762,perceptron_out = 9.79728
image num 7763,perceptron_out = 15.5444
image num 7764,perceptron_out = 6.77604
image num 7765,perceptron_out = 12.1888
image num 7766,perceptron_out = 10.6749
image num 7767,perceptron_out = 12.7274
image num 7768,perceptron_out = 9.89837
image num 7769,perceptron_out = 10.1805
image num 7770,perceptron_out = 12.2603
image num 7771,perceptron_out = 10.2673
image num 7772,perceptron_out = 4.4146
image num 7773,perceptron_out = 8.41012
image num 7774,perceptron_out = 9.45914
image num 7775,perceptron_out = 11.9711
image num 7776,perceptron_out = 7.19456
image num 7777,perceptron_out = 6.73001
image num 7778,perceptron_out = 9.63917
image num 7779,perceptron_out = 4.3637
image num 7780,perceptron_out = 6.21463
image num 7781,perceptron_out = 3.82809
image num 7782,perceptron_out = 4.76297
image num 7783,perceptron_out = 16.0729
image num 7784,perceptron_out = 5.30636
image num 7785,perceptron_out = 6.40163
image num 7786,perceptron_out = 4.98174
image num 7787,perceptron_out = 7.857
image num 7788,perceptron_out = 5.08673
image num 7789,perceptron_out = 9.98385
image num 7790,perceptron_out = 6.00444
image num 7791,perceptron_out = 7.29618
image num 7792,perceptron_out = 10.9634
image num 7793,perceptron_out = 25.9444
image num 7794,perceptron_out = 9.52808
image num 7795,perceptron_out = 6.73877
image num 7796,perceptron_out = 9.82851
image num 7797,perceptron_out = 8.88846
image num 7798,perceptron_out = 11.9903
image num 7799,perceptron_out = 7.12197
image num 7800,perceptron_out = 10.6939
image num 7801,perceptron_out = 7.79642
image num 7802,perceptron_out = 7.78767
image num 7803,perceptron_out = 3.4661
image num 7804,perceptron_out = 8.15635
image num 7805,perceptron_out = 6.55157
image num 7806,perceptron_out = 5.63408
image num 7807,perceptron_out = 23.4474
image num 7808,perceptron_out = 7.07395
image num 7809,perceptron_out = 9.37346
image num 7810,perceptron_out = 7.64243
image num 7811,perceptron_out = 13.6477
image num 7812,perceptron_out = 8.41628
image num 7813,perceptron_out = 9.50198
image num 7814,perceptron_out = 3.74619
image num 7815,perceptron_out = 13.1548
image num 7816,perceptron_out = 7.61524
image num 7817,perceptron_out = 4.82313
image num 7818,perceptron_out = 12.6106
image num 7819,perceptron_out = 12.2606
image num 7820,perceptron_out = 23.895
image num 7821,perceptron_out = 13.1829
image num 7822,perceptron_out = 5.99039
image num 7823,perceptron_out = 6.3228
image num 7824,perceptron_out = 14.5332
image num 7825,perceptron_out = 13.322
image num 7826,perceptron_out = 7.65717
image num 7827,perceptron_out = 14.4832
image num 7828,perceptron_out = 6.33576
image num 7829,perceptron_out = 12.658
image num 7830,perceptron_out = 5.26689
image num 7831,perceptron_out = 5.80961
image num 7832,perceptron_out = 7.85929
image num 7833,perceptron_out = 14.3896
image num 7834,perceptron_out = 9.76887
image num 7835,perceptron_out = 10.1761
image num 7836,perceptron_out = 7.32219
image num 7837,perceptron_out = 7.53617
image num 7838,perceptron_out = 17.9987
image num 7839,perceptron_out = 6.81043
image num 7840,perceptron_out = 7.05778
image num 7841,perceptron_out = 17.5329
image num 7842,perceptron_out = 8.00987
image num 7843,perceptron_out = 4.34659
image num 7844,perceptron_out = 4.17218
image num 7845,perceptron_out = 16.2502
image num 7846,perceptron_out = 8.38549
image num 7847,perceptron_out = 8.62875
image num 7848,perceptron_out = 6.23576
image num 7849,perceptron_out = 6.01589
image num 7850,perceptron_out = 11.8945
image num 7851,perceptron_out = 7.92869
